order_item_id,order_id,inventory_id,quantity_ordered,unit_price_at_purchase,line_total
ITEM0001346,ORD0000657,INV000334,4,994.58,3978.32
ITEM0001347,ORD0000875,INV000139,1,1421.65,1421.65
ITEM0001348,ORD0000443,INV000433,3,677.15,2031.45
ITEM0001349,ORD0000281,INV000205,4,359.62,1438.48
ITEM0001350,ORD0000697,INV000301,1,1092.43,1092.43
ITEM0001351,ORD0000478,INV000084,5,130.5,652.5
ITEM0001352,ORD0000371,INV000313,4,696.75,2787.0
ITEM0001353,ORD0000778,INV000483,5,367.47,1837.35
ITEM0001354,ORD0000906,INV000295,1,1248.88,1248.88
ITEM0001355,ORD0000049,INV000194,2,73.76,147.52
ITEM0001356,ORD0000941,INV000426,3,1208.01,3624.03
ITEM0001357,ORD0000546,INV000375,4,59.75,239.0
ITEM0001358,ORD0000324,INV000224,4,1373.31,5493.24
ITEM0001359,ORD0000402,INV000128,1,1309.72,1309.72
ITEM0001360,ORD0000343,INV000083,2,1360.86,2721.72
ITEM0001361,ORD0000902,INV000140,1,992.34,992.34
ITEM0001362,ORD0000828,INV000033,5,1322.72,6613.6
ITEM0001363,ORD0000756,INV000205,1,359.62,359.62
ITEM0001364,ORD0000707,INV000231,2,984.11,1968.22
ITEM0001365,ORD0000981,INV000302,4,158.69,634.76
ITEM0001366,ORD0000940,INV000440,1,1450.2,1450.2
ITEM0001367,ORD0000202,INV000235,2,95.52,191.04
ITEM0001368,ORD0000338,INV000344,2,1310.14,2620.28
ITEM0001369,ORD0000065,INV000297,3,885.36,2656.08
ITEM0001370,ORD0000029,INV000020,1,412.16,412.16
ITEM0001371,ORD0000443,INV000046,4,1349.76,5399.04
ITEM0001372,ORD0000607,INV000428,1,662.21,662.21
ITEM0001373,ORD0000861,INV000046,3,1349.76,4049.28
ITEM0001374,ORD0000254,INV000246,3,1113.87,3341.61
ITEM0001375,ORD0000485,INV000093,1,700.23,700.23
ITEM0001376,ORD0000982,INV000268,2,236.32,472.64
ITEM0001377,ORD0000853,INV000322,3,497.89,1493.67
ITEM0001378,ORD0000842,INV000409,1,1154.9,1154.9
ITEM0001379,ORD0000533,INV000221,3,807.18,2421.54
ITEM0001380,ORD0000967,INV000085,2,276.68,553.36
ITEM0001381,ORD0000795,INV000489,1,431.7,431.7
ITEM0001382,ORD0000635,INV000120,5,349.65,1748.25
ITEM0001383,ORD0000783,INV000484,4,958.73,3834.92
ITEM0001384,ORD0000641,INV000143,1,53.8,53.8
ITEM0001385,ORD0000593,INV000002,4,870.87,3483.48
ITEM0001386,ORD0000088,INV000464,1,860.99,860.99
ITEM0001387,ORD0000939,INV000327,1,840.59,840.59
ITEM0001388,ORD0000387,INV000121,1,183.73,183.73
ITEM0001389,ORD0000912,INV000424,3,929.07,2787.21
ITEM0001390,ORD0000802,INV000170,1,1420.86,1420.86
ITEM0001391,ORD0000064,INV000247,2,716.99,1433.98
ITEM0001392,ORD0000057,INV000305,4,1132.9,4531.6
ITEM0001393,ORD0000626,INV000161,3,178.3,534.9
ITEM0001394,ORD0000068,INV000463,4,225.92,903.68
ITEM0001395,ORD0000694,INV000114,1,1037.46,1037.46
ITEM0001396,ORD0000573,INV000296,1,657.88,657.88
ITEM0001397,ORD0000302,INV000457,1,1064.57,1064.57
ITEM0001398,ORD0000412,INV000128,4,1309.72,5238.88
ITEM0001399,ORD0000633,INV000088,1,1253.19,1253.19
ITEM0001400,ORD0000239,INV000416,4,1421.49,5685.96
ITEM0001401,ORD0000807,INV000357,5,171.22,856.1
ITEM0001402,ORD0000011,INV000303,5,905.59,4527.95
ITEM0001403,ORD0000394,INV000256,4,683.3,2733.2
ITEM0001404,ORD0000815,INV000438,4,750.65,3002.6
ITEM0001405,ORD0000902,INV000369,4,1246.42,4985.68
ITEM0001406,ORD0000635,INV000390,5,57.02,285.1
ITEM0001407,ORD0000348,INV000412,1,1317.55,1317.55
ITEM0001408,ORD0000465,INV000240,1,881.64,881.64
ITEM0001409,ORD0000337,INV000065,5,80.08,400.4
ITEM0001410,ORD0000198,INV000288,5,16.56,82.8
ITEM0001411,ORD0000106,INV000171,1,1399.32,1399.32
ITEM0001412,ORD0000610,INV000282,1,327.28,327.28
ITEM0001413,ORD0000608,INV000008,1,631.74,631.74
ITEM0001414,ORD0000927,INV000434,2,438.87,877.74
ITEM0001415,ORD0000130,INV000104,5,656.05,3280.25
ITEM0001416,ORD0000263,INV000168,5,469.57,2347.85
ITEM0001417,ORD0000432,INV000393,3,561.16,1683.48
ITEM0001418,ORD0000743,INV000027,4,820.66,3282.64
ITEM0001419,ORD0000456,INV000151,5,1103.13,5515.65
ITEM0001420,ORD0000249,INV000108,2,1323.04,2646.08
ITEM0001421,ORD0000817,INV000402,2,1065.76,2131.52
ITEM0001422,ORD0000062,INV000044,1,896.87,896.87
ITEM0001423,ORD0000320,INV000299,2,502.94,1005.88
ITEM0001424,ORD0000447,INV000438,5,750.65,3753.25
ITEM0001425,ORD0000983,INV000277,5,683.2,3416.0
ITEM0001426,ORD0000319,INV000475,3,526.46,1579.38
ITEM0001427,ORD0000907,INV000069,5,1116.76,5583.8
ITEM0001428,ORD0000795,INV000016,5,919.46,4597.3
ITEM0001429,ORD0000151,INV000001,2,236.42,472.84
ITEM0001430,ORD0000317,INV000314,4,1364.03,5456.12
ITEM0001431,ORD0000352,INV000238,5,80.61,403.05
ITEM0001432,ORD0000378,INV000196,3,799.09,2397.27
ITEM0001433,ORD0000531,INV000163,1,86.04,86.04
ITEM0001434,ORD0000674,INV000407,5,703.77,3518.85
ITEM0001435,ORD0000059,INV000413,2,1152.83,2305.66
ITEM0001436,ORD0000520,INV000304,2,1427.18,2854.36
ITEM0001437,ORD0000880,INV000036,5,1308.89,6544.45
ITEM0001438,ORD0000433,INV000097,1,1412.5,1412.5
ITEM0001439,ORD0000201,INV000319,3,549.03,1647.09
ITEM0001440,ORD0000656,INV000189,2,976.51,1953.02
ITEM0001441,ORD0000805,INV000407,2,703.77,1407.54
ITEM0001442,ORD0000350,INV000330,1,32.25,32.25
ITEM0001443,ORD0000684,INV000295,2,1248.88,2497.76
ITEM0001444,ORD0000712,INV000432,4,482.08,1928.32
ITEM0001445,ORD0000615,INV000016,4,919.46,3677.84
ITEM0001446,ORD0000873,INV000363,3,787.61,2362.83
ITEM0001447,ORD0000580,INV000326,5,894.59,4472.95
ITEM0001448,ORD0000631,INV000313,3,696.75,2090.25
ITEM0001449,ORD0000429,INV000210,3,933.23,2799.69
ITEM0001450,ORD0000167,INV000446,3,758.86,2276.58
ITEM0001451,ORD0000466,INV000246,1,1113.87,1113.87
ITEM0001452,ORD0000508,INV000068,1,1246.7,1246.7
ITEM0001453,ORD0000943,INV000160,2,684.96,1369.92
ITEM0001454,ORD0000655,INV000105,1,925.79,925.79
ITEM0001455,ORD0000710,INV000222,2,878.92,1757.84
ITEM0001456,ORD0000478,INV000431,2,200.5,401.0
ITEM0001457,ORD0000219,INV000105,5,925.79,4628.95
ITEM0001458,ORD0000493,INV000481,2,1399.87,2799.74
ITEM0001459,ORD0000827,INV000103,3,955.2,2865.6
ITEM0001460,ORD0000211,INV000356,4,387.61,1550.44
ITEM0001461,ORD0000189,INV000400,4,263.12,1052.48
ITEM0001462,ORD0000372,INV000356,1,387.61,387.61
ITEM0001463,ORD0000076,INV000109,1,507.91,507.91
ITEM0001464,ORD0000031,INV000393,3,561.16,1683.48
ITEM0001465,ORD0000118,INV000449,5,1193.37,5966.85
ITEM0001466,ORD0000298,INV000032,2,1389.02,2778.04
ITEM0001467,ORD0000200,INV000083,4,1360.86,5443.44
ITEM0001468,ORD0000935,INV000249,5,1092.23,5461.15
ITEM0001469,ORD0000045,INV000044,3,896.87,2690.61
ITEM0001470,ORD0000204,INV000156,1,954.0,954.0
ITEM0001471,ORD0000291,INV000385,2,1036.2,2072.4
ITEM0001472,ORD0000225,INV000143,2,53.8,107.6
ITEM0001473,ORD0000737,INV000336,3,1247.86,3743.58
ITEM0001474,ORD0000348,INV000274,2,529.78,1059.56
ITEM0001475,ORD0000252,INV000286,5,310.61,1553.05
ITEM0001476,ORD0000201,INV000033,2,1322.72,2645.44
ITEM0001477,ORD0000181,INV000023,1,953.26,953.26
ITEM0001478,ORD0000933,INV000360,3,949.77,2849.31
ITEM0001479,ORD0000022,INV000278,1,1083.79,1083.79
ITEM0001480,ORD0000389,INV000400,2,263.12,526.24
ITEM0001481,ORD0000347,INV000008,1,631.74,631.74
ITEM0001482,ORD0000313,INV000295,2,1248.88,2497.76
ITEM0001483,ORD0000246,INV000309,4,1195.51,4782.04
ITEM0001484,ORD0000829,INV000061,3,685.85,2057.55
ITEM0001485,ORD0000677,INV000406,3,1186.61,3559.83
ITEM0001486,ORD0000964,INV000133,2,228.05,456.1
ITEM0001487,ORD0000819,INV000430,5,1102.63,5513.15
ITEM0001488,ORD0000903,INV000201,5,1018.03,5090.15
ITEM0001489,ORD0000900,INV000183,4,1482.68,5930.72
ITEM0001490,ORD0000122,INV000301,1,1092.43,1092.43
ITEM0001491,ORD0000904,INV000136,2,1164.66,2329.32
ITEM0001492,ORD0000814,INV000005,2,107.44,214.88
ITEM0001493,ORD0000197,INV000198,2,749.01,1498.02
ITEM0001494,ORD0000388,INV000488,5,977.56,4887.8
ITEM0001495,ORD0000326,INV000404,3,1191.58,3574.74
ITEM0001496,ORD0000440,INV000282,5,327.28,1636.4
ITEM0001497,ORD0000944,INV000206,2,1489.07,2978.14
ITEM0001498,ORD0000782,INV000025,1,246.57,246.57
ITEM0001499,ORD0000602,INV000188,5,706.89,3534.45
ITEM0001500,ORD0000875,INV000408,2,103.29,206.58
ITEM0001501,ORD0000302,INV000306,5,1023.29,5116.45
ITEM0001502,ORD0000336,INV000327,2,840.59,1681.18
ITEM0001503,ORD0000055,INV000074,2,230.49,460.98
ITEM0001504,ORD0000894,INV000359,3,98.9,296.7
ITEM0001505,ORD0000872,INV000483,2,367.47,734.94
ITEM0001506,ORD0000992,INV000469,5,790.59,3952.95
ITEM0001507,ORD0000908,INV000417,5,379.65,1898.25
ITEM0001508,ORD0000215,INV000027,4,820.66,3282.64
ITEM0001509,ORD0000804,INV000014,1,1400.22,1400.22
ITEM0001510,ORD0000810,INV000347,4,676.73,2706.92
ITEM0001511,ORD0000067,INV000409,5,1154.9,5774.5
ITEM0001512,ORD0000521,INV000002,2,870.87,1741.74
ITEM0001513,ORD0000770,INV000081,4,48.39,193.56
ITEM0001514,ORD0000384,INV000198,5,749.01,3745.05
ITEM0001515,ORD0000532,INV000404,4,1191.58,4766.32
ITEM0001516,ORD0000184,INV000272,4,915.45,3661.8
ITEM0001517,ORD0000730,INV000089,3,1499.86,4499.58
ITEM0001518,ORD0000539,INV000231,3,984.11,2952.33
ITEM0001519,ORD0000733,INV000114,4,1037.46,4149.84
ITEM0001520,ORD0000486,INV000090,4,1172.94,4691.76
ITEM0001521,ORD0000596,INV000133,3,228.05,684.15
ITEM0001522,ORD0000654,INV000183,4,1482.68,5930.72
ITEM0001523,ORD0000666,INV000280,5,1012.58,5062.9
ITEM0001524,ORD0000213,INV000355,1,675.66,675.66
ITEM0001525,ORD0000917,INV000497,2,1334.44,2668.88
ITEM0001526,ORD0000463,INV000012,2,690.14,1380.28
ITEM0001527,ORD0000406,INV000496,2,1483.7,2967.4
ITEM0001528,ORD0000314,INV000189,2,976.51,1953.02
ITEM0001529,ORD0000911,INV000034,4,1174.67,4698.68
ITEM0001530,ORD0000586,INV000143,4,53.8,215.2
ITEM0001531,ORD0000958,INV000099,2,1195.36,2390.72
ITEM0001532,ORD0000261,INV000151,3,1103.13,3309.39
ITEM0001533,ORD0000087,INV000116,5,609.58,3047.9
ITEM0001534,ORD0000770,INV000312,2,968.78,1937.56
ITEM0001535,ORD0000303,INV000240,1,881.64,881.64
ITEM0001536,ORD0000532,INV000447,4,1238.84,4955.36
ITEM0001537,ORD0000236,INV000443,3,205.23,615.69
ITEM0001538,ORD0000043,INV000473,5,341.18,1705.9
ITEM0001539,ORD0000525,INV000117,4,712.52,2850.08
ITEM0001540,ORD0000345,INV000267,5,902.61,4513.05
ITEM0001541,ORD0000462,INV000488,4,977.56,3910.24
ITEM0001542,ORD0000443,INV000438,4,750.65,3002.6
ITEM0001543,ORD0000377,INV000153,4,1499.36,5997.44
ITEM0001544,ORD0000325,INV000406,4,1186.61,4746.44
ITEM0001545,ORD0000392,INV000197,3,266.73,800.19
ITEM0001546,ORD0000184,INV000276,1,1120.44,1120.44
ITEM0001547,ORD0000240,INV000009,4,1402.39,5609.56
ITEM0001548,ORD0000661,INV000471,3,1015.42,3046.26
ITEM0001549,ORD0000368,INV000474,1,1036.91,1036.91
ITEM0001550,ORD0000302,INV000021,1,309.38,309.38
ITEM0001551,ORD0000526,INV000305,5,1132.9,5664.5
ITEM0001552,ORD0000660,INV000467,5,1309.86,6549.3
ITEM0001553,ORD0000805,INV000220,1,140.0,140.0
ITEM0001554,ORD0000949,INV000260,3,1095.77,3287.31
ITEM0001555,ORD0000101,INV000172,2,626.16,1252.32
ITEM0001556,ORD0000074,INV000264,1,836.77,836.77
ITEM0001557,ORD0000040,INV000078,3,718.08,2154.24
ITEM0001558,ORD0000206,INV000018,5,1408.7,7043.5
ITEM0001559,ORD0000202,INV000348,3,142.11,426.33
ITEM0001560,ORD0000257,INV000424,3,929.07,2787.21
ITEM0001561,ORD0000764,INV000491,3,629.74,1889.22
ITEM0001562,ORD0000196,INV000129,3,720.68,2162.04
ITEM0001563,ORD0000142,INV000274,5,529.78,2648.9
ITEM0001564,ORD0000935,INV000401,5,1216.72,6083.6
ITEM0001565,ORD0000009,INV000342,3,695.21,2085.63
ITEM0001566,ORD0000289,INV000216,3,1246.56,3739.68
ITEM0001567,ORD0000802,INV000119,3,1055.77,3167.31
ITEM0001568,ORD0000969,INV000060,4,74.09,296.36
ITEM0001569,ORD0000842,INV000023,4,953.26,3813.04
ITEM0001570,ORD0000776,INV000353,5,1188.11,5940.55
ITEM0001571,ORD0000484,INV000326,1,894.59,894.59
ITEM0001572,ORD0000780,INV000153,5,1499.36,7496.8
ITEM0001573,ORD0000887,INV000417,2,379.65,759.3
ITEM0001574,ORD0000234,INV000210,4,933.23,3732.92
ITEM0001575,ORD0000741,INV000477,2,1344.16,2688.32
ITEM0001576,ORD0000486,INV000475,2,526.46,1052.92
ITEM0001577,ORD0000529,INV000126,2,1461.57,2923.14
ITEM0001578,ORD0000805,INV000094,5,910.81,4554.05
ITEM0001579,ORD0000776,INV000019,5,1335.12,6675.6
ITEM0001580,ORD0000740,INV000343,4,1449.57,5798.28
ITEM0001581,ORD0000349,INV000483,4,367.47,1469.88
ITEM0001582,ORD0000321,INV000401,1,1216.72,1216.72
ITEM0001583,ORD0000440,INV000078,2,718.08,1436.16
ITEM0001584,ORD0000215,INV000237,4,995.84,3983.36
ITEM0001585,ORD0000461,INV000133,4,228.05,912.2
ITEM0001586,ORD0000031,INV000011,5,477.68,2388.4
ITEM0001587,ORD0000143,INV000255,3,574.45,1723.35
ITEM0001588,ORD0000895,INV000387,5,415.46,2077.3
ITEM0001589,ORD0000313,INV000441,2,77.74,155.48
ITEM0001590,ORD0000512,INV000305,1,1132.9,1132.9
ITEM0001591,ORD0000348,INV000013,3,808.76,2426.28
ITEM0001592,ORD0000430,INV000433,2,677.15,1354.3
ITEM0001593,ORD0000703,INV000254,4,416.15,1664.6
ITEM0001594,ORD0000782,INV000360,4,949.77,3799.08
ITEM0001595,ORD0000307,INV000387,5,415.46,2077.3
ITEM0001596,ORD0000602,INV000109,3,507.91,1523.73
ITEM0001597,ORD0000582,INV000328,1,1006.82,1006.82
ITEM0001598,ORD0000945,INV000054,1,433.94,433.94
ITEM0001599,ORD0000158,INV000185,2,1305.2,2610.4
ITEM0001600,ORD0000582,INV000049,3,996.76,2990.28
ITEM0001601,ORD0000936,INV000416,5,1421.49,7107.45
ITEM0001602,ORD0000588,INV000297,5,885.36,4426.8
ITEM0001603,ORD0000391,INV000174,4,1383.19,5532.76
ITEM0001604,ORD0000972,INV000143,2,53.8,107.6
ITEM0001605,ORD0000066,INV000069,4,1116.76,4467.04
ITEM0001606,ORD0000396,INV000256,5,683.3,3416.5
ITEM0001607,ORD0000487,INV000477,2,1344.16,2688.32
ITEM0001608,ORD0000337,INV000298,1,1306.43,1306.43
ITEM0001609,ORD0000986,INV000086,5,321.43,1607.15
ITEM0001610,ORD0000655,INV000474,4,1036.91,4147.64
ITEM0001611,ORD0000096,INV000189,3,976.51,2929.53
ITEM0001612,ORD0000107,INV000431,2,200.5,401.0
ITEM0001613,ORD0000182,INV000117,5,712.52,3562.6
ITEM0001614,ORD0000847,INV000031,1,1171.27,1171.27
ITEM0001615,ORD0000501,INV000457,5,1064.57,5322.85
ITEM0001616,ORD0000192,INV000428,1,662.21,662.21
ITEM0001617,ORD0000072,INV000415,2,251.16,502.32
ITEM0001618,ORD0000291,INV000346,4,431.17,1724.68
ITEM0001619,ORD0000239,INV000030,2,319.06,638.12
ITEM0001620,ORD0000676,INV000217,3,1121.11,3363.33
ITEM0001621,ORD0000072,INV000358,5,187.16,935.8
ITEM0001622,ORD0000059,INV000079,4,1131.45,4525.8
ITEM0001623,ORD0000531,INV000250,3,689.77,2069.31
ITEM0001624,ORD0000176,INV000056,1,1191.63,1191.63
ITEM0001625,ORD0000881,INV000488,3,977.56,2932.68
ITEM0001626,ORD0000401,INV000484,4,958.73,3834.92
ITEM0001627,ORD0000114,INV000153,2,1499.36,2998.72
ITEM0001628,ORD0000550,INV000169,2,144.35,288.7
ITEM0001629,ORD0000490,INV000069,4,1116.76,4467.04
ITEM0001630,ORD0000399,INV000464,1,860.99,860.99
ITEM0001631,ORD0000134,INV000452,2,1071.82,2143.64
ITEM0001632,ORD0000318,INV000447,2,1238.84,2477.68
ITEM0001633,ORD0000838,INV000089,4,1499.86,5999.44
ITEM0001634,ORD0000163,INV000343,4,1449.57,5798.28
ITEM0001635,ORD0000589,INV000055,5,700.16,3500.8
ITEM0001636,ORD0000602,INV000225,3,1364.53,4093.59
ITEM0001637,ORD0000515,INV000114,2,1037.46,2074.92
ITEM0001638,ORD0000283,INV000372,4,443.7,1774.8
ITEM0001639,ORD0000008,INV000066,2,204.34,408.68
ITEM0001640,ORD0000457,INV000370,2,949.45,1898.9
ITEM0001641,ORD0000845,INV000210,1,933.23,933.23
ITEM0001642,ORD0000620,INV000405,4,1477.77,5911.08
ITEM0001643,ORD0000539,INV000242,2,419.53,839.06
ITEM0001644,ORD0000933,INV000309,3,1195.51,3586.53
ITEM0001645,ORD0000901,INV000203,5,1037.02,5185.1
ITEM0001646,ORD0000472,INV000351,4,582.32,2329.28
ITEM0001647,ORD0000590,INV000080,4,734.9,2939.6
ITEM0001648,ORD0000755,INV000010,1,402.09,402.09
ITEM0001649,ORD0000295,INV000487,1,981.07,981.07
ITEM0001650,ORD0000356,INV000496,4,1483.7,5934.8
ITEM0001651,ORD0000401,INV000131,3,1234.06,3702.18
ITEM0001652,ORD0000844,INV000098,5,157.34,786.7
ITEM0001653,ORD0000426,INV000126,2,1461.57,2923.14
ITEM0001654,ORD0000184,INV000491,2,629.74,1259.48
ITEM0001655,ORD0000751,INV000173,5,687.9,3439.5
ITEM0001656,ORD0000469,INV000111,4,423.09,1692.36
ITEM0001657,ORD0000933,INV000380,4,554.18,2216.72
ITEM0001658,ORD0000716,INV000362,2,364.64,729.28
ITEM0001659,ORD0000098,INV000322,5,497.89,2489.45
ITEM0001660,ORD0000716,INV000098,4,157.34,629.36
ITEM0001661,ORD0000246,INV000349,1,1327.52,1327.52
ITEM0001662,ORD0000281,INV000051,2,833.85,1667.7
ITEM0001663,ORD0000299,INV000499,5,247.93,1239.65
ITEM0001664,ORD0000715,INV000459,1,877.63,877.63
ITEM0001665,ORD0000931,INV000487,2,981.07,1962.14
ITEM0001666,ORD0000422,INV000095,4,1447.26,5789.04
ITEM0001667,ORD0000125,INV000436,5,1400.96,7004.8
ITEM0001668,ORD0000079,INV000437,3,1145.87,3437.61
ITEM0001669,ORD0000517,INV000132,1,867.65,867.65
ITEM0001670,ORD0000420,INV000273,3,274.72,824.16
ITEM0001671,ORD0000169,INV000469,4,790.59,3162.36
ITEM0001672,ORD0000213,INV000299,3,502.94,1508.82
ITEM0001673,ORD0000046,INV000119,5,1055.77,5278.85
ITEM0001674,ORD0000028,INV000449,4,1193.37,4773.48
ITEM0001675,ORD0000655,INV000429,1,513.59,513.59
ITEM0001676,ORD0000391,INV000435,4,376.16,1504.64
ITEM0001677,ORD0000764,INV000476,3,187.2,561.6
ITEM0001678,ORD0000877,INV000124,4,345.09,1380.36
ITEM0001679,ORD0000407,INV000444,2,552.08,1104.16
ITEM0001680,ORD0000011,INV000259,1,511.7,511.7
ITEM0001681,ORD0000118,INV000381,3,1202.72,3608.16
ITEM0001682,ORD0000335,INV000464,2,860.99,1721.98
ITEM0001683,ORD0000497,INV000421,4,1264.58,5058.32
ITEM0001684,ORD0000070,INV000102,4,1234.38,4937.52
ITEM0001685,ORD0000562,INV000440,1,1450.2,1450.2
ITEM0001686,ORD0000731,INV000134,2,1490.91,2981.82
ITEM0001687,ORD0000144,INV000115,4,1190.43,4761.72
ITEM0001688,ORD0000841,INV000068,4,1246.7,4986.8
ITEM0001689,ORD0000862,INV000178,3,1298.56,3895.68
ITEM0001690,ORD0000175,INV000224,2,1373.31,2746.62
ITEM0001691,ORD0000622,INV000444,1,552.08,552.08
ITEM0001692,ORD0000182,INV000026,1,843.56,843.56
ITEM0001693,ORD0000128,INV000455,3,592.47,1777.41
ITEM0001694,ORD0000760,INV000187,5,617.92,3089.6
ITEM0001695,ORD0000173,INV000438,4,750.65,3002.6
ITEM0001696,ORD0000688,INV000192,1,1121.42,1121.42
ITEM0001697,ORD0000694,INV000004,1,90.03,90.03
ITEM0001698,ORD0000158,INV000296,3,657.88,1973.64
ITEM0001699,ORD0000367,INV000296,4,657.88,2631.52
ITEM0001700,ORD0000222,INV000121,2,183.73,367.46
ITEM0001701,ORD0000915,INV000164,1,939.99,939.99
ITEM0001702,ORD0000222,INV000084,5,130.5,652.5
ITEM0001703,ORD0000714,INV000447,4,1238.84,4955.36
ITEM0001704,ORD0000857,INV000393,1,561.16,561.16
ITEM0001705,ORD0000657,INV000096,5,1393.69,6968.45
ITEM0001706,ORD0000400,INV000467,1,1309.86,1309.86
ITEM0001707,ORD0000455,INV000232,3,1408.88,4226.64
ITEM0001708,ORD0000613,INV000073,1,482.97,482.97
ITEM0001709,ORD0000050,INV000180,1,685.74,685.74
ITEM0001710,ORD0000786,INV000430,4,1102.63,4410.52
ITEM0001711,ORD0000952,INV000120,2,349.65,699.3
ITEM0001712,ORD0000384,INV000050,2,1002.0,2004.0
ITEM0001713,ORD0000205,INV000493,2,1405.23,2810.46
ITEM0001714,ORD0000017,INV000463,1,225.92,225.92
ITEM0001715,ORD0000029,INV000122,4,328.5,1314.0
ITEM0001716,ORD0000346,INV000128,1,1309.72,1309.72
ITEM0001717,ORD0000697,INV000489,2,431.7,863.4
ITEM0001718,ORD0000226,INV000452,1,1071.82,1071.82
ITEM0001719,ORD0000817,INV000271,1,1268.51,1268.51
ITEM0001720,ORD0000742,INV000395,2,378.17,756.34
ITEM0001721,ORD0000046,INV000096,2,1393.69,2787.38
ITEM0001722,ORD0000525,INV000358,4,187.16,748.64
ITEM0001723,ORD0000836,INV000337,1,1083.17,1083.17
ITEM0001724,ORD0000331,INV000314,3,1364.03,4092.09
ITEM0001725,ORD0000642,INV000165,5,404.25,2021.25
ITEM0001726,ORD0000640,INV000121,2,183.73,367.46
ITEM0001727,ORD0000957,INV000226,2,213.97,427.94
ITEM0001728,ORD0000405,INV000247,5,716.99,3584.95
ITEM0001729,ORD0000124,INV000202,4,1418.13,5672.52
ITEM0001730,ORD0000219,INV000451,2,752.62,1505.24
ITEM0001731,ORD0000366,INV000216,1,1246.56,1246.56
ITEM0001732,ORD0000178,INV000418,3,192.13,576.39
ITEM0001733,ORD0000412,INV000094,1,910.81,910.81
ITEM0001734,ORD0000013,INV000451,3,752.62,2257.86
ITEM0001735,ORD0000218,INV000229,4,559.66,2238.64
ITEM0001736,ORD0000226,INV000428,4,662.21,2648.84
ITEM0001737,ORD0000674,INV000416,1,1421.49,1421.49
ITEM0001738,ORD0000666,INV000102,3,1234.38,3703.14
ITEM0001739,ORD0000378,INV000240,5,881.64,4408.2
ITEM0001740,ORD0000069,INV000239,1,1181.53,1181.53
ITEM0001741,ORD0000421,INV000014,2,1400.22,2800.44
ITEM0001742,ORD0000786,INV000386,3,1091.59,3274.77
ITEM0001743,ORD0000512,INV000369,5,1246.42,6232.1
ITEM0001744,ORD0000730,INV000073,1,482.97,482.97
ITEM0001745,ORD0000811,INV000036,5,1308.89,6544.45
ITEM0001746,ORD0000176,INV000146,5,1363.08,6815.4
ITEM0001747,ORD0000983,INV000209,3,912.56,2737.68
ITEM0001748,ORD0000615,INV000098,1,157.34,157.34
ITEM0001749,ORD0000647,INV000259,3,511.7,1535.1
ITEM0001750,ORD0000695,INV000308,4,662.45,2649.8
ITEM0001751,ORD0000341,INV000325,2,468.8,937.6
ITEM0001752,ORD0000651,INV000137,2,449.54,899.08
ITEM0001753,ORD0000872,INV000376,3,538.68,1616.04
ITEM0001754,ORD0000070,INV000434,4,438.87,1755.48
ITEM0001755,ORD0000019,INV000285,3,595.92,1787.76
ITEM0001756,ORD0000934,INV000312,5,968.78,4843.9
ITEM0001757,ORD0000460,INV000164,5,939.99,4699.95
ITEM0001758,ORD0000524,INV000433,4,677.15,2708.6
ITEM0001759,ORD0000516,INV000469,2,790.59,1581.18
ITEM0001760,ORD0000722,INV000468,5,780.43,3902.15
ITEM0001761,ORD0000239,INV000246,1,1113.87,1113.87
ITEM0001762,ORD0000632,INV000321,1,1184.89,1184.89
ITEM0001763,ORD0000317,INV000022,1,380.43,380.43
ITEM0001764,ORD0000756,INV000258,2,647.95,1295.9
ITEM0001765,ORD0000776,INV000499,4,247.93,991.72
ITEM0001766,ORD0000635,INV000185,2,1305.2,2610.4
ITEM0001767,ORD0000062,INV000216,1,1246.56,1246.56
ITEM0001768,ORD0000384,INV000131,2,1234.06,2468.12
ITEM0001769,ORD0000304,INV000025,4,246.57,986.28
ITEM0001770,ORD0000156,INV000294,2,261.95,523.9
ITEM0001771,ORD0000210,INV000221,4,807.18,3228.72
ITEM0001772,ORD0000244,INV000229,1,559.66,559.66
ITEM0001773,ORD0000969,INV000243,5,1198.78,5993.9
ITEM0001774,ORD0000757,INV000378,4,1334.78,5339.12
ITEM0001775,ORD0000138,INV000223,3,1013.88,3041.64
ITEM0001776,ORD0000326,INV000352,3,47.14,141.42
ITEM0001777,ORD0000534,INV000269,1,528.42,528.42
ITEM0001778,ORD0000664,INV000413,4,1152.83,4611.32
ITEM0001779,ORD0000769,INV000391,3,546.42,1639.26
ITEM0001780,ORD0000235,INV000394,1,796.54,796.54
ITEM0001781,ORD0000351,INV000471,3,1015.42,3046.26
ITEM0001782,ORD0000211,INV000354,2,1376.51,2753.02
ITEM0001783,ORD0000056,INV000361,5,440.45,2202.25
ITEM0001784,ORD0000821,INV000397,2,396.36,792.72
ITEM0001785,ORD0000623,INV000213,2,1099.88,2199.76
ITEM0001786,ORD0000534,INV000481,4,1399.87,5599.48
ITEM0001787,ORD0000188,INV000182,3,480.67,1442.01
ITEM0001788,ORD0000645,INV000306,4,1023.29,4093.16
ITEM0001789,ORD0000067,INV000043,1,872.98,872.98
ITEM0001790,ORD0000072,INV000144,4,111.41,445.64
ITEM0001791,ORD0000054,INV000319,2,549.03,1098.06
ITEM0001792,ORD0000961,INV000388,2,1008.42,2016.84
ITEM0001793,ORD0000129,INV000119,2,1055.77,2111.54
